HourOfDay,Actual,Predicted
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
,,2.6281642828538128
